Time,Accident Type,Latitude,Longitude,Temperature,Humidity,Weather Conditions
2024-08-24 06:05:22,Unknown Type,25.16335999,55.24783999,93.1,59.74,Cloudy
2024-08-24 04:17:50,Unknown Type,24.96148999,55.23649,93.1,59.49,Cloudy
2024-08-24 04:57:39,Minor,25.16237683,55.51837149,93.1,59.49,Cloudy
2024-08-24 04:24:17,Minor,25.26272083,55.32136799,93.1,59.49,Cloudy
2024-08-24 04:09:11,Minor,24.94709988,55.50673694,93.1,59.49,Cloudy
2024-08-24 04:13:20,Violating Vehicles,25.20892704,55.36192002,93.1,59.49,Cloudy
2024-08-24 04:28:23,Minor,25.05841143,55.2720166,93.1,59.49,Cloudy
2024-08-24 05:04:13,Minor,25.22736,55.32869999,93.1,59.74,Clear
2024-08-24 05:28:13,Minor,24.91685,54.97499,93.1,59.74,Clear
2024-08-24 05:41:42,Unknown Type,25.14333303,55.29055404,93.1,59.74,Clear
2024-08-24 05:50:50,Unknown Type,25.17078112,55.40528737,93.1,59.74,Clear
2024-08-24 05:09:33,Unknown Type,24.97669999,55.20284,93.1,59.74,Clear
2024-08-24 05:30:15,Minor,25.10174813,55.38017728,93.1,59.74,Clear
2024-08-24 05:00:51,Minor,25.10135046,55.38161467,93.1,59.74,Clear
2024-08-24 02:59:27,Unknown Type,25.20692,55.46107,94.8,53.35,Clear
2024-08-24 02:43:55,Unknown Type,25.2524,55.31031,94.8,53.35,Clear
2024-08-24 02:35:44,Minor,25.17306,55.4405,94.8,53.35,Clear
2024-08-24 02:36:34,Minor,25.16350999,55.39192,94.8,53.35,Clear
2024-08-24 02:48:39,Minor,25.08451628,55.37553159,94.8,53.35,Clear
2024-08-24 02:01:16,Unknown Type,25.07710915,55.21005116,94.8,53.35,Clear
2024-08-24 02:13:34,Violating Vehicles,25.20892704,55.36192002,94.8,53.35,Clear
2024-08-24 02:28:02,Unknown Type,25.15251529,55.22842882,94.8,53.35,Clear
2024-08-24 03:35:35,Minor,24.86887041,55.02637297,93.1,59.74,Cloudy
2024-08-24 03:47:43,Unknown Type,25.21316,55.31345,93.1,59.74,Cloudy
2024-08-24 03:18:07,Violating Vehicles,25.04763544,55.2428987,93.1,59.74,Cloudy
2024-08-24 03:34:33,Violating Vehicles,25.27849,55.33799999,93.1,59.74,Cloudy
2024-08-24 03:05:00,Violating Vehicles,25.19751325,55.28148947,93.1,59.74,Cloudy
2024-08-24 01:05:01,Unknown Type,25.12325142,55.24603887,94.7,59.89,Clear
2024-08-24 01:46:44,Unknown Type,25.02470311,55.14288241,94.7,59.89,Clear
2024-08-24 01:16:47,Minor,25.21435999,55.31787999,94.7,59.89,Clear
2024-08-24 01:57:15,Unknown Type,25.22037472,55.280501,94.7,59.89,Clear
2024-08-24 01:45:18,Minor,25.25427958,55.40105649,94.7,59.89,Clear
2024-08-24 01:48:11,Minor,24.96774,55.13999999,94.7,59.89,Clear
2024-08-24 01:49:14,Unknown Type,25.17414999,55.39400999,94.7,59.89,Clear
2024-08-24 00:51:28,Unknown Type,25.10819,55.34228999,94.9,55.199948,Cloudy
2024-08-24 00:53:37,Unknown Type,24.99278301,55.44051861,94.9,55.199948,Cloudy
2024-08-24 00:43:57,Minor,25.25053854,55.29227999,94.9,55.199948,Cloudy
2024-08-24 00:44:00,Unknown Type,25.12999331,55.37612394,94.9,55.199948,Cloudy
2024-08-24 00:07:17,Unknown Type,25.24109515,55.30962437,94.9,55.199948,Cloudy
2024-08-24 00:07:24,Unknown Type,25.05665786,55.20810049,94.9,55.199948,Cloudy
2024-08-24 00:11:54,Unknown Type,25.06863999,55.13301,94.9,55.199948,Cloudy
2024-08-24 00:28:30,Violating Vehicles,25.14264344,55.19300126,94.9,55.199948,Cloudy
2024-08-24 00:01:53,Minor,25.23553,55.40344,94.9,55.199948,Cloudy
2024-08-24 00:03:01,Violating Vehicles,25.00416,55.11041,94.9,55.199948,Cloudy
2024-08-24 00:05:03,Minor,25.15943507,55.39993836,94.9,55.199948,Cloudy
2024-08-23 20:37:31,Unknown Type,25.1511,55.24757999,94.9,63.29,Clear
2024-08-23 20:25:57,Unknown Type,25.01787,55.11356999,94.9,63.29,Clear
2024-08-23 20:39:54,Minor,25.08277,55.38546999,94.9,63.29,Clear
2024-08-23 20:58:53,Unknown Type,25.23000862,55.45785384,94.9,63.29,Clear
2024-08-23 20:44:53,Unknown Type,25.16656,55.39473999,94.9,63.29,Clear
2024-08-23 20:54:02,Minor,25.17792,55.26961,94.9,63.29,Clear
2024-08-23 20:00:04,Unknown Type,25.16513375,55.21091929,94.9,63.29,Clear
2024-08-23 20:48:19,Unknown Type,25.19917531,55.28086082,94.9,63.29,Clear
2024-08-23 20:58:46,Unknown Type,25.12271,55.11059,94.9,63.29,Clear
2024-08-23 20:04:11,Unknown Type,25.26070788,55.2846715,94.9,63.29,Clear
2024-08-23 20:31:26,Unknown Type,25.22394446,55.27283337,94.9,63.29,Clear
2024-08-23 20:45:53,Unknown Type,25.2817895,55.37894097,94.9,63.29,Clear
2024-08-23 20:19:34,Unknown Type,25.28965999,55.37765,94.9,63.29,Clear
2024-08-23 20:28:32,Minor,25.11991084,55.19773572,94.9,63.29,Clear
2024-08-23 20:30:19,Unknown Type,25.21121108,55.551576,94.9,63.29,Clear
2024-08-23 22:05:48,Unknown Type,25.06863999,55.13301,94.8,59.68,Clear
2024-08-23 22:48:25,Unknown Type,24.99765999,55.38576,94.8,59.68,Clear
2024-08-23 22:57:37,Minor,25.01611096,55.09583297,94.8,59.68,Clear
2024-08-23 22:29:53,Unknown Type,25.21504669,55.3159665,94.8,59.68,Clear
2024-08-23 22:58:42,Violating Vehicles,25.21305,55.28281,94.8,59.68,Clear
2024-08-23 22:05:09,Minor,25.22330891,55.32400066,94.8,59.68,Clear
2024-08-23 22:06:50,Minor,25.27993999,55.3966,94.8,59.68,Clear
2024-08-23 22:16:03,Unknown Type,25.22265,55.50846999,94.8,59.68,Clear
2024-08-23 22:18:42,Unknown Type,25.18173,55.30928999,94.8,59.68,Clear
2024-08-23 22:20:06,Unknown Type,25.23028999,55.27743999,94.8,59.68,Clear
2024-08-23 22:23:13,Unknown Type,25.16136,55.46520999,94.8,59.68,Clear
2024-08-23 23:03:41,Minor,25.20625088,55.26824203,94.9,59.76,Clear
2024-08-23 23:10:55,Minor,25.26216244,55.33377627,94.9,59.76,Clear
2024-08-23 23:14:09,Unknown Type,25.27205,55.43097,94.9,59.76,Clear
2024-08-23 23:16:03,Violating Vehicles,25.22339999,55.50459999,94.9,59.76,Clear
2024-08-23 23:18:32,Minor,25.07328,55.13082,94.9,59.76,Clear
2024-08-23 23:21:11,Minor,25.16593999,55.39362,94.9,59.76,Clear
2024-08-23 23:21:39,Unknown Type,24.92389999,55.02633,94.9,59.76,Clear
2024-08-23 23:22:08,Minor,25.20586768,55.39965661,94.9,59.76,Clear
2024-08-23 23:31:30,Unknown Type,25.17367999,55.40409999,94.9,59.76,Clear
2024-08-23 23:32:39,Unknown Type,25.20957,55.26202999,94.9,59.76,Clear
2024-08-23 21:38:44,Unknown Type,25.22455999,55.26926999,94.9,63.34,Clear
2024-08-23 21:12:32,Unknown Type,25.18160629,55.27721759,94.9,63.34,Clear
2024-08-23 21:25:34,Violating Vehicles,25.23019999,55.42432,94.9,63.34,Clear
2024-08-23 21:35:21,Minor,25.16339149,55.49374258,94.9,63.34,Clear
2024-08-23 21:37:14,Minor,25.25343196,55.33891479,94.9,63.34,Clear
2024-08-23 21:41:18,Unknown Type,25.26929999,55.29749,94.9,63.34,Clear
2024-08-23 21:50:12,Violating Vehicles,25.23369,55.2662,94.9,63.34,Clear
2024-08-23 21:50:44,Unknown Type,25.29076999,55.41151,94.9,63.34,Clear
2024-08-23 21:52:40,Violating Vehicles,25.16708123,55.2450416,94.9,63.34,Clear
2024-08-23 21:52:49,Minor,25.23454999,55.42436999,94.9,63.34,Clear
2024-08-23 21:56:10,Minor,25.27351459,55.45570002,94.9,63.34,Clear
2024-08-23 21:05:16,Violating Vehicles,25.19862999,55.27655,94.9,63.34,Clear
2024-08-23 21:17:51,Unknown Type,25.1511,55.24757999,94.9,63.34,Clear
2024-08-23 21:23:14,Minor,25.24276647,55.34035092,94.9,63.34,Clear
2024-08-23 21:09:24,Violating Vehicles,25.0081,55.13784999,94.9,63.34,Clear
2024-08-23 19:03:18,Unknown Type,24.97285835,55.19861972,96.6,60.12,Clear
2024-08-23 19:44:49,Unknown Type,25.18049368,55.26235771,96.6,60.12,Clear
2024-08-23 19:28:28,Minor,25.2517,55.29061999,96.6,60.12,Clear
2024-08-23 19:06:32,Unknown Type,25.12240906,55.12555891,96.6,60.12,Clear
2024-08-23 19:12:03,Unknown Type,25.25786014,55.40787139,96.6,60.12,Clear
2024-08-23 19:28:56,Minor,25.03056774,55.17160957,96.6,60.12,Clear
2024-08-23 19:40:49,Unknown Type,25.18503847,55.23205001,96.6,60.12,Clear
2024-08-23 19:41:26,Unknown Type,25.23776999,55.29002999,96.6,60.12,Clear
2024-08-23 19:33:24,Violating Vehicles,25.13799035,55.34956744,96.6,60.12,Clear
2024-08-23 19:54:56,Unknown Type,25.13552999,55.20234999,96.6,60.12,Clear
2024-08-23 19:03:06,Unknown Type,25.10202817,55.15402164,96.6,60.12,Clear
2024-08-23 19:06:53,Minor,25.12971,55.25676,96.6,60.12,Clear
2024-08-23 19:07:56,Minor,25.04323256,55.19807071,96.6,60.12,Clear
2024-08-23 19:17:47,Unknown Type,25.20037999,55.26614,96.6,60.12,Clear
2024-08-23 19:23:48,Minor,25.15478,55.28339999,96.6,60.12,Clear
2024-08-23 19:24:17,Minor,25.20302999,55.25069,96.6,60.12,Clear
2024-08-23 19:03:08,Violating Vehicles,25.27576999,55.33312,96.6,60.12,Clear
2024-08-23 18:22:48,Unknown Type,25.02052999,55.16033999,96.8,59.8,Clear
2024-08-23 18:00:32,Unknown Type,25.19346999,55.26092999,96.8,59.8,Clear
2024-08-23 18:16:15,Unknown Type,25.13262883,55.21424317,96.8,59.8,Clear
2024-08-23 18:40:53,Minor,25.10891,55.34323,96.8,59.8,Clear
2024-08-23 18:57:08,Unknown Type,25.08389416,55.21137866,96.8,59.8,Clear
2024-08-23 18:15:13,Unknown Type,24.90097,55.07445,96.8,59.8,Clear
2024-08-23 18:25:43,Violating Vehicles,25.14232,55.22384999,96.8,59.8,Clear
2024-08-23 18:30:21,Unknown Type,25.15140999,55.24740999,96.8,59.8,Clear
2024-08-23 18:35:27,Minor,25.26132999,55.32470999,96.8,59.8,Clear
2024-08-23 18:39:03,Unknown Type,25.27594447,55.40572221,96.8,59.8,Clear
2024-08-23 18:46:18,Unknown Type,25.10494565,55.3700311,96.8,59.8,Clear
2024-08-23 18:57:42,Unknown Type,25.22243999,55.44076,96.8,59.8,Clear
2024-08-23 18:11:26,Unknown Type,25.22950182,55.26828696,96.8,59.8,Clear
2024-08-23 18:20:42,Minor,25.12527749,55.20522081,96.8,59.8,Clear
2024-08-23 18:27:54,Minor,24.96336882,55.23514359,96.8,59.8,Clear
2024-08-23 17:12:57,Minor,24.94359666,55.07955823,98.6,53.39,Clear
2024-08-23 17:43:22,Unknown Type,24.98465,55.21001,98.6,53.39,Clear
2024-08-23 17:44:19,Unknown Type,25.21385,55.41969,98.6,53.39,Clear
2024-08-23 17:54:32,Unknown Type,25.22316122,55.55925726,98.6,53.39,Clear
2024-08-23 17:06:44,Minor,25.15385,55.48370999,98.6,53.39,Clear
2024-08-23 17:22:31,Unknown Type,25.28111,55.35485999,98.6,53.39,Clear
2024-08-23 17:26:00,Minor,25.07512772,55.39931984,98.6,53.39,Clear
2024-08-23 17:36:42,Minor,25.26132999,55.32470999,98.6,53.39,Clear
2024-08-23 17:38:32,Violating Vehicles,25.2916855,55.33840057,98.6,53.39,Clear
2024-08-23 17:50:30,Minor,25.06665999,55.21554999,98.6,53.39,Clear
2024-08-23 17:56:00,Unknown Type,25.18433999,55.52336999,98.6,53.39,Clear
2024-08-23 17:00:21,Unknown Type,25.0680565,55.21089408,98.6,53.39,Clear
2024-08-23 16:29:51,Unknown Type,25.08318,55.21565999,100.1,50.04,Clear
2024-08-23 16:02:26,Unknown Type,25.16205045,55.27488383,100.1,50.04,Clear
2024-08-23 16:12:35,Unknown Type,25.08847999,55.32052999,100.1,50.04,Clear
2024-08-23 16:29:01,Minor,25.23028004,55.2881959,100.1,50.04,Clear
2024-08-23 16:51:12,Minor,25.28553999,55.32488999,100.1,50.04,Clear
2024-08-23 16:36:44,Unknown Type,25.28598999,55.40498999,100.1,50.04,Clear
2024-08-23 16:40:43,Unknown Type,25.22749166,55.38537166,100.1,50.04,Clear
2024-08-23 16:06:40,Minor,25.03304,55.25839999,100.1,50.04,Clear
2024-08-23 16:16:52,Unknown Type,25.14719,55.21046999,100.1,50.04,Clear
2024-08-23 16:17:15,Unknown Type,25.01975,55.14094999,100.1,50.04,Clear
2024-08-23 16:21:12,Unknown Type,25.29067999,55.32671,100.1,50.04,Clear
2024-08-23 16:23:00,Unknown Type,25.17877,55.42532,100.1,50.04,Clear
2024-08-23 16:23:32,Unknown Type,25.12319,55.25705999,100.1,50.04,Clear
2024-08-23 16:26:43,Minor,25.25790917,55.38202,100.1,50.04,Clear
2024-08-23 16:32:34,Unknown Type,25.1236,55.21389999,100.1,50.04,Clear
2024-08-23 16:37:58,Unknown Type,25.00085999,55.12573,100.1,50.04,Clear
2024-08-23 16:40:10,Unknown Type,25.14302422,55.22450128,100.1,50.04,Clear
2024-08-23 16:52:53,Unknown Type,25.22554999,55.56054,100.1,50.04,Clear
2024-08-23 16:09:56,Unknown Type,24.96253482,55.08185827,100.1,50.04,Clear
2024-08-23 16:23:16,Unknown Type,25.22929,55.46497,100.1,50.04,Clear
2024-08-23 16:25:32,Unknown Type,25.18188317,55.38730311,100.1,50.04,Clear
2024-08-23 16:31:10,Minor,25.1112832,55.14182385,100.1,50.04,Clear
2024-08-23 16:03:34,Unknown Type,25.14277999,55.22368,100.1,50.04,Clear
2024-08-23 15:59:33,Minor,25.23317028,55.28119477,93.1,62.76,Clear
2024-08-23 15:09:25,Unknown Type,25.1795313,55.3387125,93.1,62.76,Clear
2024-08-23 15:34:15,Unknown Type,25.08474004,55.22654962,93.1,62.76,Clear
2024-08-23 15:59:06,Minor,25.10714,55.37598,93.1,62.76,Clear
2024-08-23 15:08:01,Minor,24.99593662,55.18519583,93.1,62.76,Clear
2024-08-23 15:16:22,Minor,25.13404766,55.45844199,93.1,62.76,Clear
2024-08-23 15:29:04,Unknown Type,25.05536999,55.24541,93.1,62.76,Clear
2024-08-23 15:50:37,Minor,25.29241,55.32743,93.1,62.76,Clear
2024-08-23 15:59:28,Unknown Type,25.09259,55.38836,93.1,62.76,Clear
2024-08-23 15:17:35,Minor,25.08494999,55.21713999,93.1,62.76,Clear
2024-08-23 15:17:40,Minor,25.19132036,55.23257976,93.1,62.76,Clear
2024-08-23 15:21:31,Minor,25.15023999,55.22418999,93.1,62.76,Clear
2024-08-23 13:34:17,Unknown Type,25.28397,55.33875,103.8,42.81,Clear
2024-08-23 13:19:36,Unknown Type,24.9821,55.19017,103.8,42.81,Clear
2024-08-23 13:48:47,Unknown Type,25.13969,55.21476,103.8,42.81,Clear
2024-08-23 13:02:33,Unknown Type,25.15091999,55.21701999,103.8,42.81,Clear
2024-08-23 13:36:35,Unknown Type,25.15687,55.28114999,103.8,42.81,Clear
2024-08-23 13:58:53,Unknown Type,25.14212765,55.23091232,103.8,42.81,Clear
2024-08-23 13:59:12,Minor,25.27118587,55.41668611,103.8,42.81,Clear
2024-08-23 13:11:44,Unknown Type,25.03356733,55.27613159,103.8,42.81,Clear
2024-08-23 13:14:19,Unknown Type,25.27305999,55.3471,103.8,42.81,Clear
2024-08-23 13:41:57,Unknown Type,25.20309,55.37834,103.8,42.81,Clear
2024-08-23 13:46:41,Violating Vehicles,25.14330281,55.40021321,103.8,42.81,Clear
2024-08-23 13:51:10,Minor,25.16172329,55.23285489,103.8,42.81,Clear
2024-08-23 13:13:48,Minor,25.25341,55.40613,103.8,42.81,Clear
2024-08-23 13:23:59,Violating Vehicles,25.09997,55.20611999,103.8,42.81,Clear
2024-08-23 14:34:40,Unknown Type,25.17657,55.25026999,104.0,40.31,Clear
2024-08-23 14:40:28,Unknown Type,25.27298631,55.34329352,104.0,40.31,Clear
2024-08-23 14:58:30,Unknown Type,25.22749166,55.38537166,104.0,40.31,Clear
2024-08-23 14:25:10,Minor,24.98477566,55.48034083,104.0,40.31,Clear
2024-08-23 14:43:51,Unknown Type,25.13698479,55.23225031,104.0,40.31,Clear
2024-08-23 14:52:41,Unknown Type,25.00850999,55.11162,104.0,40.31,Clear
2024-08-23 14:06:04,Minor,25.27441666,55.40179053,104.0,40.31,Clear
2024-08-23 14:26:44,Violating Vehicles,25.14079,55.20599999,104.0,40.31,Clear
2024-08-23 12:27:48,Unknown Type,25.03936999,55.23821,105.7,33.9,Clear
2024-08-23 12:02:34,Unknown Type,25.07006999,55.12569999,105.7,33.9,Clear
2024-08-23 12:24:34,Unknown Type,25.08486,55.21727,105.7,33.9,Clear
2024-08-23 12:56:17,Unknown Type,25.06826999,55.20673999,105.7,33.9,Clear
2024-08-23 12:59:50,Unknown Type,25.263121,55.29004049,105.7,33.9,Clear
2024-08-23 12:48:36,Unknown Type,25.05539116,55.20639966,105.7,33.9,Clear
2024-08-23 12:55:22,Unknown Type,24.99330999,55.12740999,105.7,33.9,Clear
2024-08-23 12:06:22,Minor,25.24670246,55.28485227,105.7,33.9,Clear
2024-08-23 12:21:44,Minor,25.23092174,55.39933274,105.7,33.9,Clear
2024-08-23 12:44:13,Unknown Type,25.20192,55.2603,105.7,33.9,Clear
2024-08-23 12:06:07,Unknown Type,25.066577,55.23415065,105.7,33.9,Clear
2024-08-23 12:18:41,Unknown Type,25.255076,55.3302785,105.7,33.9,Clear
2024-08-23 12:20:20,Violating Vehicles,25.23851569,55.28375611,105.7,33.9,Clear
2024-08-23 12:23:20,Unknown Type,25.04235,55.22752,105.7,33.9,Clear
2024-08-23 12:29:20,Unknown Type,25.07188056,55.14128459,105.7,33.9,Clear
2024-08-23 12:44:18,Minor,25.17358281,55.24357665,105.7,33.9,Clear
2024-08-23 12:44:40,Violating Vehicles,25.16836962,55.21469629,105.7,33.9,Clear
2024-08-23 12:45:08,Minor,25.12587351,55.25431937,105.7,33.9,Clear
2024-08-23 12:47:49,Minor,25.24255607,55.36315587,105.7,33.9,Clear
2024-08-23 12:58:17,Violating Vehicles,25.20694086,55.27381817,105.7,33.9,Clear
2024-08-23 12:10:54,Unknown Type,25.20372999,55.28797999,105.7,33.9,Clear
2024-08-23 12:19:37,Minor,25.24977999,55.30908999,105.7,33.9,Clear
2024-08-23 12:03:46,Violating Vehicles,25.14591,55.22326,105.7,33.9,Clear
2024-08-23 11:58:57,Unknown Type,25.14506999,55.23017999,103.9,35.78,Clear
2024-08-23 11:53:33,Minor,25.22755,55.47301999,103.9,35.78,Clear
2024-08-23 11:15:08,Unknown Type,25.22157999,55.33457999,103.9,35.78,Clear
2024-08-23 11:46:27,Minor,25.18509111,55.27737448,103.9,35.78,Clear
2024-08-23 11:56:59,Minor,25.28039155,55.35684257,103.9,35.78,Clear
2024-08-23 11:40:01,Minor,25.12824,55.19438,103.9,35.78,Clear
2024-08-23 11:51:46,Unknown Type,25.21004,55.31286999,103.9,35.78,Clear
2024-08-23 11:01:25,Minor,25.04473329,55.20335994,103.9,35.78,Clear
2024-08-23 11:12:47,Minor,25.17217451,55.44074777,103.9,35.78,Clear
2024-08-23 11:14:04,Unknown Type,24.96266,55.16495,103.9,35.78,Clear
2024-08-23 11:23:26,Unknown Type,25.27564,55.42971999,103.9,35.78,Clear
2024-08-23 11:24:20,Unknown Type,25.24389,55.29665,103.9,35.78,Clear
2024-08-23 11:24:35,Minor,25.187732,55.27075953,103.9,35.78,Clear
2024-08-23 11:24:52,Minor,25.01036999,55.13035999,103.9,35.78,Clear
2024-08-23 11:25:21,Minor,24.97067704,55.17251364,103.9,35.78,Clear
2024-08-23 10:20:59,Unknown Type,25.01078792,55.22510574,98.7,42.07,Clear
2024-08-23 10:12:42,Unknown Type,25.09927999,55.16276,98.7,42.07,Clear
2024-08-23 10:20:57,Unknown Type,25.0846845,55.17153238,98.7,42.07,Clear
2024-08-23 10:30:26,Unknown Type,25.28782641,55.37710397,98.7,42.07,Clear
2024-08-23 10:44:28,Unknown Type,25.14128256,55.22090268,98.7,42.07,Clear
2024-08-23 10:48:40,Unknown Type,25.07952228,55.14986382,98.7,42.07,Clear
2024-08-23 10:51:18,Minor,25.25116849,55.40605794,98.7,42.07,Clear
2024-08-23 10:07:17,Minor,25.27789,55.38445999,98.7,42.07,Clear
2024-08-23 10:15:02,Minor,24.98190597,55.11244497,98.7,42.07,Clear
2024-08-23 10:22:43,Unknown Type,25.23388999,55.5463,98.7,42.07,Clear
2024-08-23 10:32:25,Minor,25.17870545,55.25212362,98.7,42.07,Clear
2024-08-23 10:41:52,Minor,25.18054211,55.45362841,98.7,42.07,Clear
2024-08-23 10:48:24,Minor,25.19775674,55.28426515,98.7,42.07,Clear
2024-08-23 10:50:09,Minor,25.27307128,55.34757143,98.7,42.07,Clear
2024-08-23 10:53:52,Unknown Type,25.00768,55.48584,98.7,42.07,Clear
2024-08-23 10:59:02,Minor,25.24596,55.28586,98.7,42.07,Clear
2024-08-23 10:21:23,Unknown Type,25.12806466,55.208465,98.7,42.07,Clear
2024-08-23 10:33:26,Minor,25.05243846,55.22490811,98.7,42.07,Clear
2024-08-23 10:34:30,Minor,25.24655225,55.28476574,98.7,42.07,Clear
2024-08-23 10:03:49,Unknown Type,25.11441,55.24687999,98.7,42.07,Clear
2024-08-23 07:24:49,Minor,24.96407999,55.13851999,91.4,62.62,Cloudy
2024-08-23 07:03:03,Unknown Type,24.96027373,55.13646784,91.4,62.62,Cloudy
2024-08-23 07:16:54,Unknown Type,25.26455,55.32598999,91.4,62.62,Cloudy
2024-08-23 07:35:45,Unknown Type,25.00789052,55.11524853,91.4,62.62,Cloudy
2024-08-23 07:48:20,Unknown Type,25.01786776,55.26934825,91.4,62.62,Cloudy
2024-08-23 07:52:29,Unknown Type,25.12821855,55.1840397,91.4,62.62,Cloudy
2024-08-23 07:24:38,Unknown Type,25.23648999,55.27650999,91.4,62.62,Cloudy
2024-08-23 07:03:03,Minor,25.14252785,55.20138502,91.4,62.62,Cloudy
2024-08-23 07:30:00,Minor,25.14942162,55.26135565,91.4,62.62,Cloudy
2024-08-23 09:58:35,Violating Vehicles,25.28478555,55.38961043,96.7,47.18,Cloudy
2024-08-23 09:58:26,Minor,24.94079,55.07882,96.7,47.18,Cloudy
2024-08-23 09:18:05,Unknown Type,25.26979075,55.31269944,96.7,47.18,Cloudy
2024-08-23 09:34:04,Minor,25.03195,55.16725,96.7,47.18,Cloudy
2024-08-23 09:57:36,Unknown Type,25.27325,55.3523,96.7,47.18,Cloudy
2024-08-23 09:13:30,Unknown Type,25.13246,55.37888,96.7,47.18,Cloudy
2024-08-23 09:26:24,Unknown Type,25.18816642,55.40323702,96.7,47.18,Cloudy
2024-08-23 09:38:04,Unknown Type,25.09896,55.25186,96.7,47.18,Cloudy
2024-08-23 09:47:18,Unknown Type,25.2819795,55.40763066,96.7,47.18,Cloudy
2024-08-23 09:52:50,Minor,25.11161245,55.34812295,96.7,47.18,Cloudy
2024-08-23 09:53:13,Violating Vehicles,25.21928999,55.26907999,96.7,47.18,Cloudy
2024-08-23 09:58:41,Violating Vehicles,25.17734268,55.34166268,96.7,47.18,Cloudy
2024-08-23 09:03:20,Minor,25.19167584,55.42389523,96.7,47.18,Cloudy
2024-08-23 09:06:47,Unknown Type,25.28549,55.33982,96.7,47.18,Cloudy
2024-08-23 09:20:06,Unknown Type,25.13211999,55.22957,96.7,47.18,Cloudy
2024-08-23 09:32:37,Minor,25.20466611,55.31276861,96.7,47.18,Cloudy
2024-08-23 09:33:21,Minor,25.25544481,55.3093891,96.7,47.18,Cloudy
2024-08-23 08:47:21,Unknown Type,25.17397561,55.41424464,93.1,59.39,Cloudy
2024-08-23 08:45:14,Minor,25.09170999,55.32473999,93.1,59.39,Cloudy
2024-08-23 08:42:13,Unknown Type,25.12234005,55.21456179,93.1,59.39,Cloudy
2024-08-23 08:50:32,Unknown Type,25.16903151,55.2698287,93.1,59.39,Cloudy
2024-08-23 08:33:59,Unknown Type,25.03850999,55.18281999,93.1,59.39,Cloudy
2024-08-23 08:35:03,Unknown Type,25.28788369,55.33994334,93.1,59.39,Cloudy
2024-08-23 08:44:17,Unknown Type,25.26417477,55.33337337,93.1,59.39,Cloudy
2024-08-23 08:53:19,Minor,25.23242599,55.30629433,93.1,59.39,Cloudy
2024-08-23 08:54:21,Unknown Type,25.28466662,55.33575002,93.1,59.39,Cloudy
2024-08-23 08:56:47,Minor,25.11548994,55.35535494,93.1,59.39,Cloudy
2024-08-23 08:58:14,Minor,25.28820403,55.36657421,93.1,59.39,Cloudy
2024-08-23 08:09:13,Unknown Type,25.26597934,55.31554894,93.1,59.39,Cloudy
2024-08-23 08:21:33,Minor,25.02121273,55.16081023,93.1,59.39,Cloudy
2024-08-23 08:28:26,Minor,25.25513,55.33677999,93.1,59.39,Cloudy
2024-08-23 05:23:26,Unknown Type,25.19254897,55.27906251,93.0,59.71,Clear
2024-08-23 05:53:16,Unknown Type,24.99558413,55.07341259,93.0,59.71,Clear
2024-08-23 05:08:08,Unknown Type,25.21319,55.3143,93.0,59.71,Clear
2024-08-23 05:17:06,Unknown Type,25.21080389,55.28097736,93.0,59.71,Clear
2024-08-23 05:26:51,Unknown Type,25.2549,55.29334694,93.0,59.71,Clear
2024-08-23 05:06:20,Unknown Type,25.28379,55.33431999,93.0,59.71,Clear
2024-08-23 06:03:07,Unknown Type,24.94997652,55.05824337,93.0,59.73,Clear
2024-08-23 06:26:14,Minor,24.99866759,55.10908581,93.0,59.73,Clear
2024-08-23 06:52:53,Unknown Type,24.92805501,55.11361004,93.0,59.73,Clear
2024-08-23 06:18:25,Minor,25.041111,55.11083196,93.0,59.73,Clear
2024-08-23 06:35:53,Unknown Type,25.13351,55.23052,93.0,59.73,Clear
2024-08-23 04:09:53,Unknown Type,25.08916697,55.36722,92.9,59.54,Clear
2024-08-23 04:10:36,Unknown Type,25.22249788,55.27975616,92.9,59.54,Clear
2024-08-23 04:37:47,Unknown Type,25.11925,55.27783,92.9,59.54,Clear
2024-08-23 04:07:52,Minor,25.17558929,55.2741466,92.9,59.54,Clear
2024-08-23 04:07:41,Unknown Type,25.280774,55.39083166,92.9,59.54,Clear
2024-08-23 03:53:36,Unknown Type,25.0748868,55.20920308,93.1,55.199929,Cloudy
2024-08-23 03:55:21,Unknown Type,25.09518417,55.15367075,93.1,55.199929,Cloudy
2024-08-23 02:40:32,Unknown Type,25.26956978,55.33026438,94.9,47.32,Cloudy
2024-08-23 02:59:19,Unknown Type,25.22249788,55.27975616,94.9,47.32,Cloudy
2024-08-23 02:34:01,Unknown Type,25.0748868,55.20920308,94.9,47.32,Cloudy
2024-08-23 02:55:45,Unknown Type,25.12532,55.24834,94.9,47.32,Cloudy
2024-08-23 02:16:39,Unknown Type,25.21174597,55.26232197,94.9,47.32,Cloudy
2024-08-23 02:34:04,Unknown Type,25.20841999,55.27083,94.9,47.32,Cloudy
2024-08-23 02:48:14,Unknown Type,25.19929,55.39692,94.9,47.32,Cloudy
2024-08-23 02:26:35,Violating Vehicles,25.23091,55.27653999,94.9,47.32,Cloudy
2024-08-23 02:31:05,Unknown Type,25.13569188,55.42369186,94.9,47.32,Cloudy
2024-08-23 02:01:17,Unknown Type,25.08108999,55.14776,94.9,47.32,Cloudy
